customer_id,total_amount,invoice,quantity,avg_basket,spend_early,spend_late,spend_drop,country,total_spend,driver
14272,132.09,1,87,132.09,132.09,0.0,132.09,United Kingdom,920.81,price
14273,218.70000000000002,2,109,109.35000000000001,112.80000000000001,105.9,1.06,United Kingdom,559.97,adoption
14277,1637.43,1,859,1637.43,0.0,1637.43,0.0,France,17225.81,adoption
14280,134.04,1,52,134.04,0.0,134.04,0.0,United Kingdom,134.04,adoption
14282,1238.18,4,941,309.545,323.3,914.88,0.35,United Kingdom,7849.66,competition
14286,2050.08,1,1998,2050.08,2050.08,0.0,2050.08,United Kingdom,8479.76,price
14287,83.28,2,216,41.64,0.0,83.28,0.0,United Kingdom,176.63,adoption
14288,426.6,1,188,426.6,0.0,426.6,0.0,United Kingdom,426.6,adoption
14289,271.98,2,66,135.99,147.3,124.68,1.17,United Kingdom,911.26,adoption
14291,1613.46,3,874,537.82,984.88,628.58,1.56,United Kingdom,7904.099999999999,competition
14292,662.21,1,235,662.21,0.0,662.21,0.0,United Kingdom,9226.25,adoption
14297,232.6,1,78,232.6,232.6,0.0,232.6,United Kingdom,1305.33,price
14298,14984.73,12,20082,1248.7275,2522.6,12462.13,0.2,United Kingdom,91194.49,competition
14304,383.45,1,139,383.45,0.0,383.45,0.0,United Kingdom,1725.01,adoption
14307,424.42,1,311,424.42,0.0,424.42,0.0,United Kingdom,5071.03,adoption
14309,347.49,1,155,347.49,0.0,347.49,0.0,United Kingdom,3780.81,adoption
14311,310.26,1,146,310.26,310.26,0.0,310.26,United Kingdom,516.45,price
14312,157.65,1,91,157.65,157.65,0.0,157.65,United Kingdom,3090.29,price
14315,530.4,1,256,530.4,530.4,0.0,530.4,United Kingdom,3197.82,price
14320,125.28,1,90,125.28,0.0,125.28,0.0,United Kingdom,1346.75,adoption
14323,299.82,1,222,299.82,299.82,0.0,299.82,United Kingdom,605.06,price
14326,183.85,1,103,183.85,183.85,0.0,183.85,United Kingdom,940.98,price
14329,578.02,1,380,578.02,578.02,0.0,578.02,United Kingdom,9927.22,price
14334,1005.66,3,604,335.21999999999997,366.53,639.13,0.57,United Kingdom,4318.48,competition
14336,1114.3899999999999,3,989,371.4633333333333,534.42,579.97,0.92,United Kingdom,1614.91,competition
14338,579.97,1,334,579.97,0.0,579.97,0.0,United Kingdom,928.1,adoption
14339,309.52,1,168,309.52,309.52,0.0,309.52,United Kingdom,620.27,price
14340,134.7,1,58,134.7,0.0,134.7,0.0,United Kingdom,134.7,adoption
14341,367.52,2,215,183.76,0.0,367.52,0.0,United Kingdom,4467.32,adoption
14342,309.6,1,102,309.6,0.0,309.6,0.0,United Kingdom,918.4399999999999,adoption
14344,290.23,3,206,96.74333333333334,228.73000000000002,61.5,3.66,United Kingdom,3333.7,price
14348,409.57,1,183,409.57,409.57,0.0,409.57,United Kingdom,409.57,price
14350,282.93,1,183,282.93,282.93,0.0,282.93,United Kingdom,972.03,price
14352,845.3199999999999,2,410,422.65999999999997,231.29999999999998,614.02,0.38,United Kingdom,1078.96,adoption
14353,90.6,1,64,90.6,0.0,90.6,0.0,United Kingdom,376.5,adoption
14364,1117.2,2,600,558.6,0.0,1117.2,0.0,United Kingdom,3717.35,adoption
14367,2829.11,6,1344,471.5183333333334,1919.42,909.6899999999999,2.11,United Kingdom,9261.52,competition
14377,314.59999999999997,1,124,314.59999999999997,314.59999999999997,0.0,314.6,United Kingdom,617.05,price
14388,860.39,2,575,430.195,401.45,458.94,0.87,United Kingdom,6701.0,adoption
14390,812.38,2,356,406.19,503.33000000000004,309.05,1.62,United Kingdom,6399.83,adoption
14393,67.95,1,13,67.95,0.0,67.95,0.0,United Kingdom,67.95,adoption
14395,936.58,3,481,312.1933333333333,548.37,388.21,1.41,United Kingdom,8208.01,competition
14397,242.24,2,224,121.12,0.0,242.24,0.0,United Kingdom,2612.96,adoption
14403,976.01,2,403,488.005,790.7,185.31,4.24,United Kingdom,1880.51,price
14404,307.5,1,146,307.5,307.5,0.0,307.5,United Kingdom,2899.11,price
14407,1002.68,2,416,501.34,357.18,645.5,0.55,United Kingdom,2157.73,adoption
14408,705.64,2,378,352.82,705.64,0.0,705.64,United Kingdom,4109.77,price
14410,641.15,5,279,128.23,443.15000000000003,198.0,2.23,United Kingdom,2651.14,competition
14415,784.24,2,375,392.12,0.0,784.24,0.0,United Kingdom,12091.6,adoption
14419,183.46,1,107,183.46,183.46,0.0,183.46,United Kingdom,1260.91,price
14421,455.18,1,194,455.18,0.0,455.18,0.0,United Kingdom,2469.37,adoption
14422,401.31,1,175,401.31,401.31,0.0,401.31,United Kingdom,10271.52,price
14423,265.2,1,120,265.2,0.0,265.2,0.0,United Kingdom,916.61,adoption
14426,794.41,1,379,794.41,794.41,0.0,794.41,United Kingdom,11727.94,price
14428,127.07,1,89,127.07,127.07,0.0,127.07,United Kingdom,1244.83,price
14441,356.84,1,108,356.84,356.84,0.0,356.84,United Kingdom,4611.69,price
14442,914.24,1,223,914.24,0.0,914.24,0.0,Channel Islands,5367.02,adoption
14446,303.03999999999996,1,318,303.03999999999996,303.03999999999996,0.0,303.04,United Kingdom,1241.31,price
14447,601.03,2,313,300.515,265.0,336.03,0.79,United Kingdom,1711.73,adoption
14449,191.06,1,194,191.06,191.06,0.0,191.06,United Kingdom,2482.8,price
14450,108.42,1,71,108.42,108.42,0.0,108.42,United Kingdom,1128.44,price
14451,360.0,1,204,360.0,0.0,360.0,0.0,United Kingdom,3308.77,adoption
14461,776.23,1,277,776.23,776.23,0.0,776.23,United Kingdom,6713.5,price
14462,499.68,3,246,166.56,248.39,251.29,0.98,United Kingdom,2270.01,competition
14463,115.91999999999999,1,96,115.91999999999999,0.0,115.91999999999999,0.0,United Kingdom,786.5699999999999,adoption
14465,461.32,2,219,230.66,461.32,0.0,461.32,United Kingdom,3946.03,price
14466,332.4,1,108,332.4,332.4,0.0,332.4,United Kingdom,4646.9,price
14472,311.57,1,216,311.57,311.57,0.0,311.57,United Kingdom,2228.22,price
14476,215.7,1,132,215.7,215.7,0.0,215.7,United Kingdom,215.7,price
14479,141.85,1,59,141.85,141.85,0.0,141.85,United Kingdom,1299.11,price
14482,238.1,1,111,238.1,238.1,0.0,238.1,United Kingdom,4357.91,price
14483,137.1,1,97,137.1,137.1,0.0,137.1,United Kingdom,257.1,price
14489,463.38,1,299,463.38,0.0,463.38,0.0,United Kingdom,1574.93,adoption
14499,126.02,1,73,126.02,126.02,0.0,126.02,United Kingdom,2138.97,price
14502,616.64,4,270,154.16,220.47,396.17,0.56,United Kingdom,2470.67,competition
14504,542.71,3,263,180.90333333333334,542.71,0.0,542.71,United Kingdom,673.26,price
14505,1825.35,3,741,608.4499999999999,581.89,1243.46,0.47,United Kingdom,12001.84,competition
14507,615.31,3,336,205.10333333333332,378.85,236.46,1.6,United Kingdom,3284.43,competition
14512,126.32,1,50,126.32,0.0,126.32,0.0,United Kingdom,1223.47,adoption
14513,298.6,1,162,298.6,0.0,298.6,0.0,United Kingdom,788.01,adoption
14514,147.86,1,52,147.86,0.0,147.86,0.0,United Kingdom,4598.98,adoption
14515,425.4,1,177,425.4,0.0,425.4,0.0,United Kingdom,3749.26,adoption
14522,278.63,1,168,278.63,0.0,278.63,0.0,United Kingdom,1758.62,adoption
14524,502.13,3,179,167.37666666666667,210.05,292.08,0.72,United Kingdom,2933.71,competition
14525,522.92,2,358,261.46,353.45,169.47,2.07,United Kingdom,8240.64,adoption
14527,1220.94,12,411,101.745,492.28,728.66,0.67,United Kingdom,27792.3,competition
14530,448.65,1,148,448.65,448.65,0.0,448.65,United Kingdom,6197.4,price
14532,140.55,1,166,140.55,0.0,140.55,0.0,United Kingdom,3859.18,adoption
14534,946.5,5,432,189.3,513.85,432.65,1.18,United Kingdom,6271.11,competition
14535,853.97,1,462,853.97,853.97,0.0,853.97,United Kingdom,6030.73,price
14536,171.8,1,40,171.8,171.8,0.0,171.8,United Kingdom,171.8,price
14538,106.5,1,30,106.5,106.5,0.0,106.5,United Kingdom,1370.84,price
14541,173.1,2,78,86.55,134.8,38.3,3.43,United Kingdom,2499.68,price
14543,1275.55,5,228,255.10999999999999,923.01,352.53999999999996,2.61,United Kingdom,14906.77,price
14546,874.88,2,501,437.44,561.29,313.59,1.78,United Kingdom,5197.9,adoption
14551,125.43,1,66,125.43,0.0,125.43,0.0,United Kingdom,880.04,adoption
14553,110.38,1,51,110.38,0.0,110.38,0.0,United Kingdom,1841.54,adoption
14560,527.53,4,100,131.8825,460.38,67.15,6.76,United Kingdom,6114.03,price
14562,481.40000000000003,1,291,481.40000000000003,0.0,481.40000000000003,0.0,United Kingdom,6729.4,adoption
14565,710.14,1,259,710.14,0.0,710.14,0.0,United Kingdom,3859.22,adoption
14570,218.06,2,95,109.03,218.06,0.0,218.06,United Kingdom,613.75,price
14572,742.3,2,282,371.15,742.3,0.0,742.3,United Kingdom,5615.18,price
14573,796.65,5,282,159.32999999999998,300.33,496.32,0.6,United Kingdom,2621.42,competition
14577,121.11,1,60,121.11,0.0,121.11,0.0,United Kingdom,1374.25,adoption
14583,174.51,1,98,174.51,0.0,174.51,0.0,United Kingdom,1781.03,adoption
14584,474.8,2,183,237.4,0.0,474.8,0.0,United Kingdom,1747.91,adoption
14586,237.35999999999999,1,444,237.35999999999999,237.35999999999999,0.0,237.36,United Kingdom,237.35999999999999,price
14587,756.41,4,354,189.1025,561.28,195.13,2.86,United Kingdom,1601.14,price
14591,250.22,1,105,250.22,0.0,250.22,0.0,United Kingdom,1447.14,adoption
14593,339.59,2,118,169.795,0.0,339.59,0.0,United Kingdom,3712.0099999999998,adoption
14603,660.0,1,400,660.0,660.0,0.0,660.0,United Kingdom,660.0,price
14606,2736.46,21,1495,130.30761904761906,1718.57,1017.89,1.69,United Kingdom,30861.06,competition
14607,495.0,1,300,495.0,495.0,0.0,495.0,United Kingdom,24137.63,price
14616,158.4,1,32,158.4,158.4,0.0,158.4,United Kingdom,527.78,price
14619,394.44,1,152,394.44,394.44,0.0,394.44,United Kingdom,1291.24,price
14620,177.43,1,141,177.43,0.0,177.43,0.0,United Kingdom,412.78000000000003,adoption
14623,192.68,1,104,192.68,0.0,192.68,0.0,United Kingdom,2059.58,adoption
14625,314.1,1,80,314.1,0.0,314.1,0.0,United Kingdom,4497.88,adoption
14626,586.9,1,432,586.9,0.0,586.9,0.0,United Kingdom,5410.92,adoption
14628,331.58,1,106,331.58,331.58,0.0,331.58,United Kingdom,1998.0,price
14631,320.58,1,192,320.58,0.0,320.58,0.0,United Kingdom,2025.69,adoption
14632,114.56,1,96,114.56,114.56,0.0,114.56,United Kingdom,114.56,price
14633,344.9,1,96,344.9,344.9,0.0,344.9,United Kingdom,344.9,price
14636,300.19,1,117,300.19,300.19,0.0,300.19,United Kingdom,609.85,price
14640,413.45,1,179,413.45,0.0,413.45,0.0,United Kingdom,3667.06,adoption
14645,240.1,1,78,240.1,240.1,0.0,240.1,United Kingdom,876.89,price
14646,52847.1,15,35470,3523.14,23746.6,29100.5,0.82,Netherlands,528602.52,competition
14647,243.22,1,95,243.22,0.0,243.22,0.0,United Kingdom,519.97,adoption
14649,584.22,2,350,292.11,0.0,584.22,0.0,United Kingdom,3775.31,adoption
14651,416.32,1,186,416.32,0.0,416.32,0.0,United Kingdom,2034.12,adoption
14655,810.56,1,522,810.56,0.0,810.56,0.0,United Kingdom,3878.51,adoption
14659,390.16,2,192,195.08,227.92000000000002,162.24,1.4,United Kingdom,2529.93,adoption
14662,423.81,2,273,211.905,268.51,155.3,1.72,United Kingdom,1416.33,adoption
14667,1316.3,4,639,329.075,533.67,782.63,0.68,United Kingdom,21927.14,competition
14669,427.54,1,287,427.54,427.54,0.0,427.54,United Kingdom,3243.93,price
14670,411.53,2,337,205.765,411.53,0.0,411.53,United Kingdom,602.0,price
14672,480.27,1,307,480.27,0.0,480.27,0.0,United Kingdom,1113.14,adoption
14676,592.1999999999999,2,576,296.09999999999997,0.0,592.1999999999999,0.0,United Kingdom,8356.789999999999,adoption
14680,6249.76,4,3304,1562.44,2178.46,4071.3,0.53,United Kingdom,57412.77,competition
14681,393.95,1,48,393.95,0.0,393.95,0.0,United Kingdom,875.15,adoption
14682,20.8,1,32,20.8,0.0,20.8,0.0,United Kingdom,1514.81,quality
14684,350.9,1,225,350.9,0.0,350.9,0.0,United Kingdom,1468.55,adoption
14688,1086.01,4,699,271.5025,539.5,546.51,0.99,United Kingdom,7713.57,competition
14689,112.8,1,76,112.8,0.0,112.8,0.0,United Kingdom,112.8,adoption
14691,439.6,1,162,439.6,0.0,439.6,0.0,United Kingdom,2114.33,adoption
14692,99.45,1,37,99.45,0.0,99.45,0.0,United Kingdom,1745.09,adoption
14693,172.9,1,34,172.9,172.9,0.0,172.9,United Kingdom,1165.3600000000001,price
14696,284.35,1,135,284.35,284.35,0.0,284.35,United Kingdom,2767.9,price
14697,188.61,2,181,94.305,0.0,188.61,0.0,United Kingdom,188.61,adoption
14699,109.13,1,77,109.13,0.0,109.13,0.0,United Kingdom,702.6,adoption
14700,721.55,1,321,721.55,721.55,0.0,721.55,United Kingdom,3116.26,price
14701,1096.33,3,338,365.4433333333333,1096.33,0.0,1096.33,United Kingdom,4562.09,price
14702,161.5,1,47,161.5,161.5,0.0,161.5,United Kingdom,6754.22,price
14705,179.0,1,100,179.0,0.0,179.0,0.0,United Kingdom,179.0,adoption
14709,888.09,2,541,444.045,461.25,426.84000000000003,1.08,United Kingdom,8886.33,adoption
14711,1443.84,5,609,288.768,415.53,1028.31,0.4,United Kingdom,2868.8,competition
14713,553.9399999999999,3,373,184.64666666666665,261.52,292.42,0.89,United Kingdom,5418.87,competition
14719,223.46,1,188,223.46,223.46,0.0,223.46,United Kingdom,1602.1299999999999,price
14727,268.58,1,62,268.58,268.58,0.0,268.58,United Kingdom,467.93,price
14730,555.6,3,328,185.20000000000002,393.58,162.02,2.41,United Kingdom,2005.06,competition
14731,251.02,2,182,125.51,0.0,251.02,0.0,United Kingdom,380.02,adoption
14732,306.5,1,156,306.5,0.0,306.5,0.0,United Kingdom,5517.07,adoption
14733,966.86,2,454,483.43,619.6,347.26,1.78,United Kingdom,16184.97,adoption
14735,1538.56,12,544,128.21333333333334,525.0,1013.56,0.52,United Kingdom,12240.16,competition
14738,320.92,3,136,106.97333333333334,162.7,158.22,1.02,United Kingdom,1821.9,competition
14739,364.18,1,374,364.18,0.0,364.18,0.0,United Kingdom,12287.5,adoption
14740,927.11,2,475,463.555,0.0,927.11,0.0,United Kingdom,4161.06,adoption
14747,328.2,1,84,328.2,328.2,0.0,328.2,United Kingdom,328.2,price
14748,300.71,1,279,300.71,0.0,300.71,0.0,United Kingdom,3152.32,adoption
14755,868.03,2,387,434.015,307.76,560.27,0.55,United Kingdom,9972.55,adoption
14758,1206.94,3,319,402.31333333333333,654.75,552.1899999999999,1.18,United Kingdom,2864.97,competition
14759,572.25,1,119,572.25,0.0,572.25,0.0,United Kingdom,1625.97,adoption
14762,300.52,1,341,300.52,300.52,0.0,300.52,United Kingdom,417.57,price
14766,985.81,2,669,492.905,628.66,357.15,1.76,United Kingdom,6556.13,adoption
14769,4966.36,2,3330,2483.18,2449.79,2516.57,0.97,United Kingdom,15771.88,adoption
14770,597.82,1,310,597.82,0.0,597.82,0.0,United Kingdom,3637.64,adoption
14776,516.24,2,620,258.12,0.0,516.24,0.0,United Kingdom,3708.2999999999997,adoption
14779,38.0,1,14,38.0,38.0,0.0,38.0,United Kingdom,386.15,price
14790,152.16,1,136,152.16,152.16,0.0,152.16,United Kingdom,2526.62,price
14794,500.44,3,277,166.81333333333333,299.98,200.46,1.49,United Kingdom,1953.9,competition
14796,1473.2,4,1035,368.3,1058.18,415.02,2.54,United Kingdom,10889.64,price
14800,1437.76,3,1008,479.25333333333333,629.25,808.51,0.78,United Kingdom,7774.32,competition
14803,188.64,1,48,188.64,188.64,0.0,188.64,United Kingdom,845.5500000000001,price
14810,634.41,4,315,158.6025,437.51,196.9,2.21,United Kingdom,2537.02,competition
14816,271.85,1,5,271.85,0.0,271.85,0.0,United Kingdom,271.85,adoption
14817,1110.34,2,655,555.17,580.79,529.55,1.09,United Kingdom,3959.86,adoption
14818,118.25,1,31,118.25,118.25,0.0,118.25,United Kingdom,1170.41,price
14819,84.72,1,48,84.72,0.0,84.72,0.0,United Kingdom,470.16,adoption
14823,210.65,2,48,105.325,0.0,210.65,0.0,United Kingdom,321.43,adoption
14825,388.1,2,96,194.05,247.4,140.7,1.75,United Kingdom,4925.08,adoption
14828,1557.76,2,1204,778.88,493.92,1063.84,0.46,United Kingdom,9839.46,adoption
14834,243.69,1,81,243.69,243.69,0.0,243.69,United Kingdom,2206.16,price
14837,492.26,1,338,492.26,0.0,492.26,0.0,United Kingdom,3460.3199999999997,adoption
14840,62.85,1,31,62.85,62.85,0.0,62.85,United Kingdom,362.71,price
14841,789.9,1,322,789.9,789.9,0.0,789.9,United Kingdom,7163.0,price
14844,874.55,1,582,874.55,874.55,0.0,874.55,United Kingdom,6702.43,price
14849,984.88,2,764,492.44,422.34,562.54,0.75,United Kingdom,15763.45,adoption
14851,206.13,1,139,206.13,206.13,0.0,206.13,United Kingdom,829.41,price
14852,490.4,1,368,490.4,490.4,0.0,490.4,United Kingdom,6147.18,price
14853,214.5,1,34,214.5,0.0,214.5,0.0,United Kingdom,1376.87,adoption
14854,1191.33,3,683,397.10999999999996,655.36,535.97,1.22,United Kingdom,4322.86,competition
14859,296.86,1,209,296.86,0.0,296.86,0.0,United Kingdom,1705.64,adoption
14867,313.4,1,136,313.4,0.0,313.4,0.0,United Kingdom,2952.06,adoption
14868,439.33,1,231,439.33,0.0,439.33,0.0,United Kingdom,4184.01,adoption
14870,327.25,1,119,327.25,327.25,0.0,327.25,United Kingdom,1838.95,price
14871,108.2,1,38,108.2,108.2,0.0,108.2,United Kingdom,1258.97,price
14873,519.68,1,168,519.68,0.0,519.68,0.0,United Kingdom,854.13,adoption
14875,362.0,1,100,362.0,362.0,0.0,362.0,United Kingdom,2862.4,price
14878,417.85,2,332,208.925,197.89,219.96,0.9,United Kingdom,4105.24,adoption
14883,310.56,1,234,310.56,0.0,310.56,0.0,United Kingdom,761.59,adoption
14886,364.8,1,160,364.8,364.8,0.0,364.8,United Kingdom,364.8,price
14888,369.2,1,184,369.2,0.0,369.2,0.0,United Kingdom,369.2,adoption
14890,125.65,1,51,125.65,125.65,0.0,125.65,United Kingdom,817.25,price
14895,1573.44,2,542,786.72,500.35,1073.09,0.47,United Kingdom,25119.54,adoption
14896,211.55,1,95,211.55,0.0,211.55,0.0,United Kingdom,2092.42,adoption
14898,186.88,1,248,186.88,186.88,0.0,186.88,United Kingdom,3507.81,price
14903,1800.23,3,924,600.0766666666667,1113.76,686.47,1.62,United Kingdom,2810.63,competition
14905,308.55,1,141,308.55,0.0,308.55,0.0,United Kingdom,1971.3899999999999,adoption
14911,24461.18,38,11391,643.7152631578947,14661.6,9799.58,1.5,EIRE,295972.63,competition
14912,482.78999999999996,1,445,482.78999999999996,482.78999999999996,0.0,482.79,Italy,1889.25,price
14913,314.96,1,484,314.96,314.96,0.0,314.96,United Kingdom,4073.13,price
14915,142.28,1,76,142.28,142.28,0.0,142.28,United Kingdom,1811.25,price
14920,977.77,2,509,488.885,0.0,977.77,0.0,United Kingdom,1607.17,adoption
14921,903.01,1,631,903.01,0.0,903.01,0.0,United Kingdom,1316.07,adoption
14924,310.05,1,64,310.05,310.05,0.0,310.05,United Kingdom,931.01,price
14930,1104.13,1,701,1104.13,1104.13,0.0,1104.13,Channel Islands,5246.63,price
14931,586.0,2,98,293.0,293.0,293.0,1.0,Channel Islands,1257.68,adoption
14936,1576.36,1,944,1576.36,1576.36,0.0,1576.36,Channel Islands,12410.81,price
14944,570.04,2,296,285.02,0.0,570.04,0.0,United Kingdom,9784.67,adoption
14948,278.4,1,72,278.4,0.0,278.4,0.0,United Kingdom,1101.97,adoption
14952,1350.78,4,662,337.695,0.0,1350.78,0.0,United Kingdom,17629.35,competition
14957,58.49,1,34,58.49,58.49,0.0,58.49,United Kingdom,333.28999999999996,price
14958,210.65,1,70,210.65,210.65,0.0,210.65,United Kingdom,957.94,price
14959,243.72,1,204,243.72,0.0,243.72,0.0,United Kingdom,695.42,adoption
14961,1076.6299999999999,2,599,538.3149999999999,348.85,727.78,0.48,United Kingdom,16410.15,adoption
14962,126.7,1,44,126.7,126.7,0.0,126.7,United Kingdom,366.91,price
14964,206.21,1,143,206.21,206.21,0.0,206.21,United Kingdom,206.21,price
14970,444.75,1,65,444.75,444.75,0.0,444.75,United Kingdom,4919.35,price
14973,654.6,1,51,654.6,0.0,654.6,0.0,United Kingdom,1314.45,adoption
14976,294.31,2,88,147.155,115.57000000000001,178.74,0.64,United Kingdom,790.86,adoption
14978,394.83,1,84,394.83,0.0,394.83,0.0,United Kingdom,3142.14,adoption
14981,102.12,1,97,102.12,102.12,0.0,102.12,United Kingdom,372.92,price
14985,172.24,1,171,172.24,0.0,172.24,0.0,United Kingdom,296.75,adoption
14988,334.54,1,141,334.54,0.0,334.54,0.0,United Kingdom,2066.6,adoption
14995,119.31,1,51,119.31,119.31,0.0,119.31,United Kingdom,233.23,price
14998,183.64,1,105,183.64,183.64,0.0,183.64,United Kingdom,770.73,price
15005,1839.76,8,1108,229.97,808.73,1031.03,0.78,United Kingdom,14106.2,competition
15018,180.09,1,73,180.09,180.09,0.0,180.09,United Kingdom,607.46,price
15019,266.0,1,159,266.0,266.0,0.0,266.0,United Kingdom,266.0,price
15021,479.45,2,236,239.725,201.48,277.97,0.72,United Kingdom,2783.83,adoption
15023,1819.83,2,1049,909.915,767.84,1051.99,0.73,United Kingdom,12170.68,adoption
15026,230.78,2,81,115.39,230.78,0.0,230.78,United Kingdom,1061.61,price
15027,654.12,2,404,327.06,341.4,312.72,1.09,United Kingdom,3195.6,adoption
15030,152.76,1,156,152.76,152.76,0.0,152.76,United Kingdom,1979.91,price
15032,2188.5,1,1310,2188.5,2188.5,0.0,2188.5,United Kingdom,13780.65,price
15033,599.07,2,306,299.535,179.73,419.34,0.43,United Kingdom,2586.67,adoption
15034,1238.48,3,695,412.82666666666665,246.76,991.72,0.25,United Kingdom,8313.4,competition
15038,274.93,2,50,137.465,157.6,117.33,1.33,United Kingdom,1309.86,adoption
15039,6764.49,12,2857,563.7075,3231.67,3532.82,0.91,United Kingdom,40031.43,competition
15042,135.93,1,30,135.93,0.0,135.93,0.0,United Kingdom,315.45,adoption
15044,1287.13,4,305,321.7825,812.28,474.85,1.71,United Kingdom,16204.33,competition
15045,388.9,1,38,388.9,388.9,0.0,388.9,United Kingdom,735.66,price
15046,1088.42,3,578,362.8066666666667,328.55,759.87,0.43,United Kingdom,7812.389999999999,competition
15047,343.62,1,222,343.62,343.62,0.0,343.62,United Kingdom,343.62,price
15048,157.75,1,90,157.75,0.0,157.75,0.0,United Kingdom,482.75,adoption
15049,121.17000000000002,1,63,121.17000000000002,121.17000000000002,0.0,121.17,United Kingdom,121.17000000000002,price
15053,222.65,1,257,222.65,222.65,0.0,222.65,United Kingdom,697.79,price
15057,358.5,1,54,358.5,358.5,0.0,358.5,United Kingdom,3255.96,price
15058,262.69,2,129,131.345,262.69,0.0,262.69,United Kingdom,3410.0299999999997,price
15059,199.11,1,98,199.11,0.0,199.11,0.0,United Kingdom,3523.57,adoption
15061,7198.78,9,3915,799.8644444444444,3550.42,3648.36,0.97,United Kingdom,137818.52,competition
15062,353.06,1,276,353.06,0.0,353.06,0.0,United Kingdom,2585.62,adoption
15063,370.79999999999995,1,56,370.79999999999995,0.0,370.79999999999995,0.0,United Kingdom,370.79999999999995,adoption
15065,632.74,1,173,632.74,0.0,632.74,0.0,United Kingdom,3326.86,adoption
15068,239.96,1,130,239.96,239.96,0.0,239.96,United Kingdom,1176.85,price
15071,588.6700000000001,1,165,588.6700000000001,588.6700000000001,0.0,588.67,United Kingdom,1455.56,price
15078,1619.82,6,906,269.96999999999997,356.3,1263.52,0.28,United Kingdom,17761.88,competition
15079,386.37,2,109,193.185,0.0,386.37,0.0,United Kingdom,3767.35,adoption
15081,136.9,1,56,136.9,0.0,136.9,0.0,United Kingdom,1965.72,adoption
15083,88.2,1,38,88.2,88.2,0.0,88.2,United Kingdom,88.2,price
15087,306.94,1,470,306.94,306.94,0.0,306.94,United Kingdom,306.94,price
15092,134.65,1,19,134.65,0.0,134.65,0.0,United Kingdom,776.46,adoption
15093,793.47,1,617,793.47,0.0,793.47,0.0,United Kingdom,14326.11,adoption
15095,770.5,1,705,770.5,0.0,770.5,0.0,United Kingdom,3141.64,adoption
15104,652.8,1,417,652.8,0.0,652.8,0.0,United Kingdom,1027.44,adoption
15106,778.45,2,560,389.225,410.7,367.75,1.11,United Kingdom,1422.52,adoption
15108,191.4,1,34,191.4,0.0,191.4,0.0,European Community,1300.25,adoption
15109,484.95,1,131,484.95,484.95,0.0,484.95,United Kingdom,983.1,price
15114,458.86,2,474,229.43,215.34,243.51999999999998,0.88,United Kingdom,3400.12,adoption
15116,479.65,1,147,479.65,0.0,479.65,0.0,United Kingdom,1352.75,adoption
15117,312.4,1,670,312.4,0.0,312.4,0.0,United Kingdom,2485.97,adoption
15119,266.4,1,88,266.4,266.4,0.0,266.4,United Kingdom,266.4,price
15122,533.57,1,261,533.57,0.0,533.57,0.0,United Kingdom,4497.47,adoption
15123,1069.47,1,509,1069.47,0.0,1069.47,0.0,United Kingdom,4656.17,adoption
15125,7310.72,4,3964,1827.68,4367.88,2942.84,1.48,United Kingdom,17024.87,competition
15128,483.7,1,360,483.7,0.0,483.7,0.0,United Kingdom,1783.68,adoption
15129,764.98,3,742,254.99333333333334,304.4,460.58,0.66,United Kingdom,6860.18,competition
15132,489.87,2,377,244.935,313.77,176.1,1.77,United Kingdom,977.9300000000001,adoption
15133,324.7,1,206,324.7,324.7,0.0,324.7,United Kingdom,1806.9,price
15134,239.45,2,163,119.725,110.1,129.35,0.84,United Kingdom,1596.29,adoption
15135,139.05,1,43,139.05,139.05,0.0,139.05,United Kingdom,305.68,price
15139,56.86,1,106,56.86,56.86,0.0,56.86,United Kingdom,178.95999999999998,price
15140,1127.45,3,901,375.81666666666666,446.15,681.3000000000001,0.65,United Kingdom,3243.69,competition
15143,259.45,1,150,259.45,0.0,259.45,0.0,United Kingdom,563.63,adoption
15144,1316.7,4,534,329.175,270.4,1046.3,0.26,United Kingdom,12160.31,competition
15145,724.03,2,438,362.015,422.23,301.8,1.39,United Kingdom,1194.73,adoption
15147,623.5,1,366,623.5,623.5,0.0,623.5,United Kingdom,623.5,price
15150,501.25,1,331,501.25,501.25,0.0,501.25,United Kingdom,9001.08,price
15159,2328.25,7,794,332.60714285714283,654.1,1674.15,0.39,United Kingdom,22116.73,competition
15163,155.0,1,48,155.0,0.0,155.0,0.0,United Kingdom,304.46999999999997,adoption
15164,194.79,1,94,194.79,0.0,194.79,0.0,United Kingdom,2068.92,adoption
15172,526.2,2,480,263.1,0.0,526.2,0.0,United Kingdom,1624.05,adoption
15178,40.5,1,30,40.5,40.5,0.0,40.5,United Kingdom,40.5,price
15179,169.5,2,50,84.75,102.0,67.5,1.49,United Kingdom,7491.92,adoption
15181,300.0,1,48,300.0,300.0,0.0,300.0,United Kingdom,1200.2,price
15182,370.48,1,144,370.48,370.48,0.0,370.48,United Kingdom,2998.95,price
15187,431.6,1,172,431.6,0.0,431.6,0.0,United Kingdom,4777.18,adoption
15189,3301.73,10,1015,330.173,1535.58,1766.15,0.87,United Kingdom,17524.38,competition
15194,1147.45,3,602,382.48333333333335,335.07,812.38,0.41,United Kingdom,12427.69,competition
15197,216.75,1,124,216.75,216.75,0.0,216.75,United Kingdom,1877.51,price
15199,304.05,1,109,304.05,0.0,304.05,0.0,United Kingdom,3122.4,adoption
