customer_id,avg_basket,invoice,total_amount,spend_drop,total_spend,country,driver,churn,high_ltv,snapshot
15932,308.76666666666665,3,926.3,1.98,2495.87,United Kingdom,competition,1,False,2011-07-01
15935,208.43,2,416.86,416.86,416.86,United Kingdom,price,1,False,2011-07-01
15938,98.85,2,197.7,1.12,734.81,United Kingdom,adoption,1,False,2011-07-01
15939,794.28,4,3177.12,2.78,9060.39,United Kingdom,price,0,False,2011-07-01
15955,436.62,2,873.24,1.29,8658.36,United Kingdom,adoption,1,False,2011-07-01
15974,568.83,2,1137.66,1.36,3442.15,United Kingdom,adoption,0,False,2011-07-01
15976,215.47,2,430.94,0.95,1746.64,United Kingdom,adoption,1,False,2011-07-01
15981,397.0,3,1191.0,1.71,9362.77,United Kingdom,competition,0,False,2011-07-01
15987,134.2,3,402.59999999999997,0.02,1682.1299999999999,United Kingdom,competition,0,False,2011-07-01
16007,366.725,2,733.45,1.01,3075.14,United Kingdom,adoption,1,False,2011-07-01
16010,148.7,2,297.4,297.4,1724.06,United Kingdom,price,1,False,2011-07-01
16011,165.99,3,497.97,0.31,5880.46,United Kingdom,competition,0,False,2011-07-01
16013,680.6333333333333,9,6125.7,0.86,57446.44,United Kingdom,competition,0,False,2011-07-01
16016,145.1,3,435.3,2.4,2533.94,United Kingdom,competition,1,False,2011-07-01
16027,112.825,2,225.65,1.07,2048.36,United Kingdom,adoption,0,False,2011-07-01
16029,1200.465,14,16806.51,1.77,122209.14,United Kingdom,competition,0,True,2011-07-01
16033,334.3933333333333,6,2006.36,1.27,10836.13,United Kingdom,competition,0,False,2011-07-01
16034,142.05,2,284.1,0.93,928.72,United Kingdom,adoption,1,False,2011-07-01
16038,196.665,2,393.33,0.0,471.78,United Kingdom,adoption,1,False,2011-07-01
16043,184.32,2,368.64,368.64,1856.59,United Kingdom,price,1,False,2011-07-01
16045,233.1,2,466.2,0.73,3434.93,United Kingdom,adoption,1,False,2011-07-01
16057,187.78,2,375.56,375.56,3854.85,United Kingdom,price,1,False,2011-07-01
16098,184.91,2,369.82,0.74,4448.1,United Kingdom,adoption,0,False,2011-07-01
16103,268.42,3,805.26,1.97,6191.71,United Kingdom,competition,0,False,2011-07-01
16115,157.35,2,314.7,1.12,2575.14,United Kingdom,adoption,1,False,2011-07-01
16131,832.26,2,1664.52,1664.52,9957.42,United Kingdom,price,1,False,2011-07-01
16133,616.046,10,6160.46,2.4,22992.26,United Kingdom,competition,0,False,2011-07-01
16145,334.4,2,668.8,1.01,6805.44,United Kingdom,adoption,0,False,2011-07-01
16146,329.565,2,659.13,1.41,946.38,United Kingdom,adoption,0,False,2011-07-01
16153,242.545,2,485.09,0.62,5133.49,United Kingdom,adoption,1,False,2011-07-01
16161,319.465,4,1277.86,1.43,12831.8,United Kingdom,competition,0,False,2011-07-01
16168,118.37285714285714,7,828.61,2.78,10636.47,United Kingdom,price,0,False,2011-07-01
16170,314.95666666666665,3,944.87,1.95,6869.0,United Kingdom,competition,0,False,2011-07-01
16172,275.675,2,551.35,0.56,1884.55,United Kingdom,adoption,1,False,2011-07-01
16175,245.63,3,736.89,0.59,1836.44,United Kingdom,competition,1,False,2011-07-01
16180,978.35,4,3913.4,1.47,16249.87,United Kingdom,competition,0,False,2011-07-01
16184,223.945,2,447.89,0.49,1158.79,United Kingdom,adoption,0,False,2011-07-01
16186,259.9175,4,1039.67,2.46,9026.11,United Kingdom,competition,0,False,2011-07-01
16187,466.61999999999995,6,2799.72,0.93,6911.44,United Kingdom,competition,1,False,2011-07-01
16188,282.885,2,565.77,565.77,1087.66,United Kingdom,price,0,False,2011-07-01
16209,634.7533333333333,3,1904.26,0.19,4146.78,United Kingdom,competition,1,False,2011-07-01
16210,572.09,3,1716.27,1716.27,38489.51,United Kingdom,price,1,False,2011-07-01
16218,520.58,2,1041.16,0.0,4439.97,United Kingdom,adoption,0,False,2011-07-01
16224,271.605,2,543.21,543.21,1616.54,United Kingdom,price,0,False,2011-07-01
16226,85.04,3,255.12,15.01,672.17,United Kingdom,price,1,False,2011-07-01
16230,271.015,2,542.03,1.03,542.03,United Kingdom,adoption,1,False,2011-07-01
16232,183.235,2,366.47,366.47,2712.97,United Kingdom,price,0,False,2011-07-01
16241,189.91666666666666,3,569.75,2.26,4329.31,United Kingdom,competition,0,False,2011-07-01
16242,317.615,2,635.23,0.4,7474.4,United Kingdom,adoption,1,False,2011-07-01
16249,510.265,2,1020.53,3.94,1800.07,United Kingdom,price,0,False,2011-07-01
16258,916.73,2,1833.46,1.29,11942.52,United Kingdom,adoption,0,False,2011-07-01
16266,122.21,4,488.84,0.0,1757.95,United Kingdom,competition,0,False,2011-07-01
16293,216.715,2,433.43,433.43,4657.95,United Kingdom,price,1,False,2011-07-01
16316,521.96,2,1043.92,0.0,5744.91,United Kingdom,adoption,0,False,2011-07-01
16320,519.23,2,1038.46,4.57,5628.99,Unspecified,price,1,False,2011-07-01
16326,163.98333333333332,3,491.95,0.28,4826.99,United Kingdom,competition,0,False,2011-07-01
16333,745.0799999999999,6,4470.48,2.35,26626.8,United Kingdom,competition,1,False,2011-07-01
16348,194.43999999999997,3,583.3199999999999,3.54,1798.22,United Kingdom,price,1,False,2011-07-01
16353,342.17999999999995,2,684.3599999999999,684.36,9999.46,United Kingdom,price,0,False,2011-07-01
16356,54.885,2,109.77,0.02,415.87,United Kingdom,adoption,1,False,2011-07-01
16357,128.975,2,257.95,1.14,868.37,United Kingdom,adoption,1,False,2011-07-01
16359,271.54,3,814.62,2.52,2697.75,United Kingdom,price,1,False,2011-07-01
16370,273.29,2,546.58,1.01,1320.56,United Kingdom,adoption,1,False,2011-07-01
16393,155.74666666666667,3,467.24,2.48,5561.66,United Kingdom,competition,0,False,2011-07-01
16394,310.345,2,620.69,0.97,1555.34,United Kingdom,adoption,1,False,2011-07-01
16401,333.13,3,999.39,2.22,6849.15,United Kingdom,competition,1,False,2011-07-01
16407,127.2,2,254.4,0.31,2821.65,United Kingdom,adoption,0,False,2011-07-01
16419,116.88,2,233.76,0.0,1487.42,United Kingdom,adoption,1,False,2011-07-01
16422,913.4753846153847,13,11875.18,0.53,63651.47,United Kingdom,competition,0,False,2011-07-01
16458,200.65,4,802.6,1.06,5715.34,United Kingdom,competition,0,False,2011-07-01
16466,205.585,2,411.17,1.06,3838.59,United Kingdom,adoption,1,False,2011-07-01
16469,138.44,2,276.88,276.88,828.91,United Kingdom,price,1,False,2011-07-01
16484,202.15,2,404.3,0.0,404.3,United Kingdom,adoption,1,False,2011-07-01
16497,431.51,2,863.02,0.0,6695.28,United Kingdom,adoption,1,False,2011-07-01
16520,360.405,2,720.81,0.7,2482.62,United Kingdom,adoption,1,False,2011-07-01
16523,311.6666666666667,6,1870.0,0.68,11916.33,United Kingdom,competition,0,False,2011-07-01
16525,511.165,8,4089.32,0.65,24582.64,United Kingdom,competition,0,False,2011-07-01
16550,405.8633333333333,3,1217.59,0.66,9435.13,United Kingdom,competition,1,False,2011-07-01
16553,418.2685714285714,7,2927.88,0.63,16644.01,United Kingdom,competition,1,False,2011-07-01
16556,377.75,3,1133.25,0.39,8012.58,United Kingdom,competition,1,False,2011-07-01
16558,364.215,4,1456.86,0.59,13873.51,United Kingdom,competition,0,False,2011-07-01
16566,184.49,2,368.98,0.0,614.66,United Kingdom,adoption,1,False,2011-07-01
16570,310.13666666666666,3,930.41,0.0,7434.31,United Kingdom,competition,1,False,2011-07-01
16592,143.64600000000002,5,718.23,0.0,7807.91,United Kingdom,competition,0,False,2011-07-01
16607,236.435,2,472.87,472.87,5706.87,United Kingdom,price,0,False,2011-07-01
16609,715.045,2,1430.09,0.6,5493.46,United Kingdom,adoption,0,False,2011-07-01
16618,179.23499999999999,2,358.46999999999997,358.47,2647.59,United Kingdom,price,1,False,2011-07-01
16626,303.7133333333333,3,911.14,0.0,4413.1,United Kingdom,competition,0,False,2011-07-01
16628,356.455,2,712.91,712.91,2318.1,United Kingdom,price,0,False,2011-07-01
16633,351.65999999999997,2,703.3199999999999,1.74,2883.1,United Kingdom,adoption,1,False,2011-07-01
16639,235.575,2,471.15,1.88,1747.98,United Kingdom,adoption,1,False,2011-07-01
16644,416.89,2,833.78,6.43,833.78,United Kingdom,price,1,False,2011-07-01
16647,107.03,2,214.06,0.0,541.9,United Kingdom,adoption,1,False,2011-07-01
16652,733.23,2,1466.46,1466.46,17550.39,United Kingdom,price,1,False,2011-07-01
16654,154.925,2,309.85,7.54,1711.47,United Kingdom,price,0,False,2011-07-01
16656,901.02,2,1802.04,0.65,16833.170000000002,United Kingdom,adoption,0,False,2011-07-01
16668,72.99,2,145.98,0.96,862.42,United Kingdom,adoption,0,False,2011-07-01
16670,384.97333333333336,3,1154.92,0.92,8030.15,United Kingdom,competition,1,False,2011-07-01
16672,318.84166666666664,12,3826.1,1.05,8134.94,United Kingdom,competition,0,False,2011-07-01
16676,316.84,2,633.68,633.68,2361.9,United Kingdom,price,1,False,2011-07-01
16678,238.6175,4,954.47,2.16,3109.99,United Kingdom,competition,0,False,2011-07-01
16681,287.12,2,574.24,1.21,1921.84,United Kingdom,adoption,0,False,2011-07-01
16684,2088.9759999999997,5,10444.88,0.63,147142.77,United Kingdom,competition,0,True,2011-07-01
16686,261.91,2,523.82,0.37,5070.92,United Kingdom,adoption,1,False,2011-07-01
16696,186.29999999999998,3,558.9,3.67,657.9,United Kingdom,price,0,False,2011-07-01
16700,395.2625,4,1581.05,0.98,9167.71,United Kingdom,competition,0,False,2011-07-01
16701,331.95666666666665,3,995.87,0.0,9916.73,United Kingdom,competition,0,False,2011-07-01
16705,597.5319999999999,5,2987.66,2987.66,43515.05,United Kingdom,price,0,False,2011-07-01
16709,288.02,3,864.06,0.21,9087.46,United Kingdom,competition,1,False,2011-07-01
16710,374.03,2,748.06,748.06,6349.09,United Kingdom,price,0,False,2011-07-01
16712,292.12333333333333,3,876.37,1.22,4266.99,United Kingdom,competition,1,False,2011-07-01
16713,332.0325,4,1328.13,1.5,14560.69,United Kingdom,competition,0,False,2011-07-01
16717,414.455,2,828.91,0.0,6986.23,United Kingdom,adoption,1,False,2011-07-01
16722,379.85999999999996,3,1139.58,0.66,8989.08,United Kingdom,competition,0,False,2011-07-01
16728,162.755,2,325.51,0.46,1054.67,United Kingdom,adoption,1,False,2011-07-01
16729,290.9325,12,3491.19,2.53,7239.92,United Kingdom,price,0,False,2011-07-01
16745,395.46,6,2372.7599999999998,1.2,7194.3,United Kingdom,competition,0,False,2011-07-01
16746,331.5725,4,1326.29,3.11,18066.4,United Kingdom,price,0,False,2011-07-01
16767,408.69,2,817.38,1.05,8073.8,United Kingdom,adoption,0,False,2011-07-01
16775,114.52499999999999,2,229.04999999999998,0.0,3056.89,United Kingdom,adoption,0,False,2011-07-01
16779,451.102,5,2255.5099999999998,0.77,33268.24,United Kingdom,competition,0,False,2011-07-01
16782,121.455,2,242.91,0.86,10438.41,United Kingdom,adoption,0,False,2011-07-01
16791,84.435,2,168.87,168.87,4038.69,United Kingdom,price,1,False,2011-07-01
16794,139.03,2,278.06,0.0,2090.91,United Kingdom,adoption,0,False,2011-07-01
16801,289.2766666666667,3,867.83,0.0,1619.73,United Kingdom,competition,1,False,2011-07-01
16806,180.52,3,541.5600000000001,3.23,801.49,United Kingdom,price,1,False,2011-07-01
16813,154.47,3,463.41,0.0,1692.98,United Kingdom,competition,0,False,2011-07-01
16814,377.934,5,1889.67,0.43,12499.710000000001,United Kingdom,competition,0,False,2011-07-01
16817,221.29333333333332,3,663.88,1.88,2804.9,United Kingdom,competition,1,False,2011-07-01
16818,298.2925,4,1193.17,0.0,3349.57,United Kingdom,competition,0,False,2011-07-01
16832,66.38333333333334,3,199.15,0.42,417.61,United Kingdom,competition,1,False,2011-07-01
16837,226.8425,8,1814.74,1.46,3170.98,United Kingdom,competition,0,False,2011-07-01
16839,470.465,6,2822.79,0.31,22310.489999999998,United Kingdom,competition,0,False,2011-07-01
16841,308.62,3,925.86,0.53,4006.06,United Kingdom,competition,0,False,2011-07-01
16843,623.7433333333333,6,3742.46,0.12,19571.43,United Kingdom,competition,0,False,2011-07-01
16869,193.84,2,387.68,0.0,825.42,United Kingdom,adoption,1,False,2011-07-01
16873,537.905,2,1075.81,0.97,14617.39,United Kingdom,adoption,1,False,2011-07-01
16880,140.35333333333332,3,421.06,0.0,1840.86,United Kingdom,competition,0,False,2011-07-01
16889,527.81,2,1055.62,2.01,2530.9,United Kingdom,adoption,1,False,2011-07-01
16904,251.485,4,1005.94,0.28,5132.37,United Kingdom,competition,0,False,2011-07-01
16906,131.64666666666668,3,394.94,0.41,1448.8,United Kingdom,competition,1,False,2011-07-01
16912,204.01,2,408.02,408.02,4480.31,United Kingdom,price,0,False,2011-07-01
16915,77.195,2,154.39,2.62,1543.18,United Kingdom,price,1,False,2011-07-01
16919,230.0875,8,1840.7,1.33,5125.91,United Kingdom,competition,0,False,2011-07-01
16923,229.3642857142857,7,1605.55,0.56,13378.36,United Kingdom,competition,0,False,2011-07-01
16928,198.392,5,991.96,0.96,4113.23,United Kingdom,competition,0,False,2011-07-01
16931,185.544,5,927.72,0.61,5233.62,United Kingdom,competition,0,False,2011-07-01
16938,1071.575,2,2143.15,0.0,7043.18,United Kingdom,adoption,1,False,2011-07-01
16942,215.58,5,1077.9,1.15,1920.5900000000001,United Kingdom,competition,0,False,2011-07-01
16945,159.29500000000002,4,637.1800000000001,0.0,8548.16,United Kingdom,competition,0,False,2011-07-01
16949,345.77,2,691.54,0.78,1286.27,United Kingdom,adoption,1,False,2011-07-01
16966,371.64,4,1486.56,0.38,2154.9700000000003,United Kingdom,competition,1,False,2011-07-01
16985,406.45,2,812.9,812.9,10923.16,United Kingdom,price,0,False,2011-07-01
16987,209.8166666666667,3,629.45,0.0,2535.9,United Kingdom,competition,1,False,2011-07-01
16998,98.55,2,197.1,0.0,402.0,United Kingdom,adoption,0,False,2011-07-01
17001,368.09999999999997,3,1104.3,1.7,6640.8,United Kingdom,competition,1,False,2011-07-01
17007,127.80499999999999,2,255.60999999999999,1.16,1120.1,United Kingdom,adoption,0,False,2011-07-01
17017,299.4266666666667,6,1796.56,0.18,14110.61,United Kingdom,competition,1,False,2011-07-01
17042,247.695,2,495.39,1.22,1044.38,United Kingdom,adoption,0,False,2011-07-01
17047,374.715,2,749.43,0.0,2289.23,United Kingdom,adoption,1,False,2011-07-01
17049,328.63,2,657.26,657.26,9947.48,United Kingdom,price,0,False,2011-07-01
17050,573.44,2,1146.88,1.49,4691.79,United Kingdom,adoption,1,False,2011-07-01
17054,306.27333333333337,3,918.82,918.82,1356.33,United Kingdom,price,0,False,2011-07-01
17058,409.83,2,819.66,2.45,1179.89,United Kingdom,adoption,1,False,2011-07-01
17061,490.26625,8,3922.13,2.72,5232.23,United Kingdom,price,0,False,2011-07-01
17063,176.25,2,352.5,0.0,3638.53,United Kingdom,adoption,1,False,2011-07-01
17068,285.03000000000003,5,1425.15,1.82,9161.08,United Kingdom,competition,0,False,2011-07-01
17069,244.935,2,489.87,489.87,5794.28,United Kingdom,price,0,False,2011-07-01
17071,265.345,2,530.69,1.1,3801.2,United Kingdom,adoption,0,False,2011-07-01
17091,368.75333333333333,3,1106.26,0.84,7811.1,United Kingdom,competition,1,False,2011-07-01
17109,232.295,2,464.59,464.59,1295.46,United Kingdom,price,1,False,2011-07-01
17114,73.8,3,221.4,3.78,808.62,United Kingdom,price,0,False,2011-07-01
17115,306.41,2,612.82,1.02,2761.49,United Kingdom,adoption,1,False,2011-07-01
17133,897.685,2,1795.37,0.25,14622.33,United Kingdom,adoption,1,False,2011-07-01
17139,561.7075,4,2246.83,1.53,19584.46,United Kingdom,competition,1,False,2011-07-01
17152,686.8,2,1373.6,0.0,2016.5,United Kingdom,adoption,1,False,2011-07-01
17160,602.535,2,1205.07,1205.07,10209.16,United Kingdom,price,0,False,2011-07-01
17162,105.824,5,529.12,0.53,1715.46,United Kingdom,competition,1,False,2011-07-01
17179,234.395,2,468.79,1.09,1507.26,United Kingdom,adoption,1,False,2011-07-01
17180,158.66,2,317.32,317.32,2256.98,United Kingdom,price,1,False,2011-07-01
17188,195.325,2,390.65,0.0,4592.93,United Kingdom,adoption,1,False,2011-07-01
17193,224.28,2,448.56,0.0,2310.04,United Kingdom,adoption,1,False,2011-07-01
17204,258.55,3,775.65,1.46,5504.69,United Kingdom,competition,1,False,2011-07-01
17211,169.68,2,339.36,0.61,4046.65,United Kingdom,adoption,1,False,2011-07-01
17220,204.76500000000001,2,409.53000000000003,0.0,4481.75,United Kingdom,adoption,0,False,2011-07-01
17231,385.475,2,770.95,0.96,7197.04,United Kingdom,adoption,1,False,2011-07-01
17236,126.18,2,252.36,0.88,1929.26,United Kingdom,adoption,1,False,2011-07-01
17238,183.55666666666664,3,550.67,0.91,7783.1,United Kingdom,competition,0,False,2011-07-01
17243,306.85,3,920.5500000000001,1.12,20889.86,United Kingdom,competition,0,False,2011-07-01
17262,51.0,2,102.0,102.0,2757.62,United Kingdom,price,1,False,2011-07-01
17268,138.24,2,276.48,276.48,1733.8899999999999,United Kingdom,price,0,False,2011-07-01
17284,168.35333333333332,3,505.06,0.72,2793.16,United Kingdom,competition,1,False,2011-07-01
17306,432.66999999999996,4,1730.6799999999998,0.0,9782.35,United Kingdom,competition,0,False,2011-07-01
17315,136.435,8,1091.48,1.86,9650.6,United Kingdom,competition,0,False,2011-07-01
17323,145.525,2,291.05,1.14,1565.59,United Kingdom,adoption,1,False,2011-07-01
17337,484.1,2,968.2,968.2,2027.8700000000001,United Kingdom,price,0,False,2011-07-01
17338,493.55,2,987.1,2.28,12142.57,United Kingdom,adoption,1,False,2011-07-01
17340,721.21,2,1442.42,1.37,22404.82,United Kingdom,adoption,0,False,2011-07-01
17345,64.165,2,128.33,0.0,1604.68,United Kingdom,adoption,1,False,2011-07-01
17346,189.695,4,758.78,0.42,5323.0,United Kingdom,competition,1,False,2011-07-01
17364,456.805,2,913.61,2.2,12070.42,United Kingdom,adoption,0,False,2011-07-01
17365,542.375,2,1084.75,0.0,8224.98,United Kingdom,adoption,1,False,2011-07-01
17368,362.975,2,725.95,0.0,2826.14,United Kingdom,adoption,1,False,2011-07-01
17372,175.98333333333335,3,527.95,0.67,4377.56,United Kingdom,competition,1,False,2011-07-01
17381,641.56875,8,5132.55,2.95,40002.37,United Kingdom,price,0,False,2011-07-01
17386,306.65999999999997,2,613.3199999999999,0.0,2812.77,United Kingdom,adoption,1,False,2011-07-01
17389,483.434,10,4834.34,1.66,57224.68,United Kingdom,competition,0,False,2011-07-01
17391,254.4,2,508.8,0.0,508.8,United Kingdom,adoption,1,False,2011-07-01
17402,196.81333333333336,3,590.44,0.56,5096.18,United Kingdom,competition,1,False,2011-07-01
17409,385.925,2,771.85,0.51,7793.51,United Kingdom,adoption,1,False,2011-07-01
17416,757.0133333333333,3,2271.04,0.0,17298.45,United Kingdom,competition,1,False,2011-07-01
17422,340.93,2,681.86,0.82,3594.7599999999998,United Kingdom,adoption,0,False,2011-07-01
17426,1042.675,2,2085.35,0.0,8077.7699999999995,United Kingdom,adoption,1,False,2011-07-01
17428,505.03333333333336,9,4545.3,2.44,31819.76,United Kingdom,competition,0,False,2011-07-01
17429,188.07,2,376.14,0.98,1357.46,United Kingdom,adoption,1,False,2011-07-01
17440,62.31,2,124.62,124.62,323.58,United Kingdom,price,0,False,2011-07-01
17442,314.09,2,628.18,1.47,4620.3,United Kingdom,adoption,1,False,2011-07-01
17450,3859.457142857143,7,27016.2,0.15,246973.09,United Kingdom,competition,0,True,2011-07-01
17454,109.715,2,219.43,1.1,1547.94,United Kingdom,adoption,1,False,2011-07-01
17463,268.065,2,536.13,0.77,2557.91,United Kingdom,adoption,1,False,2011-07-01
17470,222.355,2,444.71,444.71,2804.87,United Kingdom,price,1,False,2011-07-01
17501,144.3,2,288.6,288.6,288.6,United Kingdom,price,1,False,2011-07-01
17504,225.09833333333333,6,1350.59,1.4,9565.12,United Kingdom,competition,1,False,2011-07-01
17511,2081.485714285714,7,14570.4,1.06,175603.55,United Kingdom,competition,0,True,2011-07-01
17512,104.7,2,209.4,0.9,5467.82,United Kingdom,adoption,0,False,2011-07-01
17519,253.675,2,507.35,0.0,5109.47,United Kingdom,adoption,0,False,2011-07-01
17522,262.5133333333333,3,787.54,0.23,1070.71,United Kingdom,competition,0,False,2011-07-01
17530,180.6325,4,722.53,1.92,3141.51,United Kingdom,competition,1,False,2011-07-01
17550,89.05333333333334,3,267.16,1.4,2547.64,United Kingdom,competition,1,False,2011-07-01
17576,265.9266666666667,3,797.78,1.7,9056.81,United Kingdom,competition,0,False,2011-07-01
17581,382.64428571428573,7,2678.51,1.02,18757.75,United Kingdom,competition,0,False,2011-07-01
17588,351.12,2,702.24,1.3,2939.55,United Kingdom,adoption,1,False,2011-07-01
17589,605.71,2,1211.42,0.95,14049.87,United Kingdom,adoption,0,False,2011-07-01
17596,448.12,2,896.24,0.65,4920.67,United Kingdom,adoption,0,False,2011-07-01
17611,234.12666666666667,3,702.38,0.67,8371.98,United Kingdom,competition,0,False,2011-07-01
17613,301.2475,4,1204.99,0.55,4559.15,United Kingdom,competition,1,False,2011-07-01
17615,136.15,2,272.3,1.29,733.2,United Kingdom,adoption,1,False,2011-07-01
17629,158.82666666666668,3,476.48,3.34,2455.52,United Kingdom,price,1,False,2011-07-01
17630,251.8,2,503.6,1.98,503.6,United Kingdom,adoption,1,False,2011-07-01
17634,191.32666666666668,3,573.98,573.98,2361.97,United Kingdom,price,1,False,2011-07-01
17644,170.61666666666667,3,511.85,0.0,6028.6,United Kingdom,competition,0,False,2011-07-01
17648,369.13000000000005,3,1107.39,1.11,2216.37,United Kingdom,competition,1,False,2011-07-01
17651,352.5,2,705.0,0.0,5703.52,United Kingdom,adoption,0,False,2011-07-01
17652,531.7825,4,2127.13,0.24,4867.72,United Kingdom,competition,0,False,2011-07-01
17659,222.64,3,667.92,0.0,3834.79,United Kingdom,competition,1,False,2011-07-01
17663,209.71,2,419.42,0.82,5175.83,United Kingdom,adoption,0,False,2011-07-01
17667,214.31,2,428.62,428.62,3950.7,United Kingdom,price,1,False,2011-07-01
17669,516.18,4,2064.72,3.54,6142.35,United Kingdom,price,1,False,2011-07-01
17673,214.855,2,429.71,0.0,4233.58,United Kingdom,adoption,1,False,2011-07-01
17675,567.8757142857143,7,3975.13,0.98,38259.6,United Kingdom,competition,0,False,2011-07-01
17677,533.4483333333334,6,3200.69,1.97,36692.909999999996,United Kingdom,competition,0,False,2011-07-01
17682,357.955,2,715.91,1.04,4456.78,United Kingdom,adoption,0,False,2011-07-01
17686,481.38000000000005,3,1444.14,0.0,8296.81,United Kingdom,competition,1,False,2011-07-01
17690,346.47,4,1385.88,0.29,7448.1,United Kingdom,competition,1,False,2011-07-01
17702,387.565,2,775.13,0.0,3144.04,United Kingdom,adoption,1,False,2011-07-01
17704,442.59499999999997,2,885.1899999999999,0.78,885.1899999999999,United Kingdom,adoption,1,False,2011-07-01
17706,1482.295,2,2964.59,0.0,20749.98,United Kingdom,adoption,0,False,2011-07-01
17716,980.74,2,1961.48,0.67,15956.97,United Kingdom,adoption,1,False,2011-07-01
17719,340.606,5,1703.03,0.85,5396.04,United Kingdom,competition,0,False,2011-07-01
17723,455.97499999999997,4,1823.8999999999999,0.22,3378.4,United Kingdom,competition,0,False,2011-07-01
17725,310.6,4,1242.4,0.99,3439.08,United Kingdom,competition,0,False,2011-07-01
17730,425.12999999999994,3,1275.3899999999999,0.37,7773.8,United Kingdom,competition,1,False,2011-07-01
17731,331.28499999999997,2,662.5699999999999,0.0,1708.99,United Kingdom,adoption,1,False,2011-07-01
17735,610.6428571428571,7,4274.5,1.37,17244.93,United Kingdom,competition,0,False,2011-07-01
17757,168.32333333333335,6,1009.94,0.44,9422.45,United Kingdom,competition,0,False,2011-07-01
17758,351.60999999999996,3,1054.83,1054.83,5012.53,United Kingdom,price,0,False,2011-07-01
17759,83.575,2,167.15,0.0,1276.91,United Kingdom,adoption,1,False,2011-07-01
17770,92.83333333333333,3,278.5,0.58,1143.27,United Kingdom,competition,1,False,2011-07-01
17790,126.88666666666667,3,380.66,2.05,2783.61,United Kingdom,competition,0,False,2011-07-01
17799,289.59666666666664,3,868.79,0.15,6341.89,United Kingdom,competition,1,False,2011-07-01
17809,293.0,3,879.0,8.67,11337.39,United Kingdom,price,1,False,2011-07-01
17811,147.82999999999998,7,1034.81,0.7,9609.8,United Kingdom,competition,0,False,2011-07-01
17819,544.1166666666667,3,1632.35,0.13,6612.5199999999995,United Kingdom,competition,1,False,2011-07-01
17828,431.58,2,863.16,0.0,1820.09,Malta,adoption,1,False,2011-07-01
17841,311.14279999999997,25,7778.57,0.73,70884.07,United Kingdom,competition,0,False,2011-07-01
17848,159.51,2,319.02,1.2,3650.9,United Kingdom,adoption,0,False,2011-07-01
17854,155.63,2,311.26,0.56,1071.45,United Kingdom,adoption,1,False,2011-07-01
17857,1068.462857142857,7,7479.24,5.85,28682.24,United Kingdom,price,1,False,2011-07-01
17865,511.3633333333333,3,1534.09,0.59,26374.39,United Kingdom,competition,1,False,2011-07-01
17869,48.32,2,96.64,96.64,1036.16,United Kingdom,price,1,False,2011-07-01
17873,443.09499999999997,2,886.1899999999999,1.23,6515.88,United Kingdom,adoption,1,False,2011-07-01
17874,123.66,5,618.3,4.0,683.46,United Kingdom,price,1,False,2011-07-01
17886,198.13,2,396.26,396.26,1608.38,United Kingdom,price,1,False,2011-07-01
17900,56.099999999999994,2,112.19999999999999,0.0,112.19999999999999,United Kingdom,adoption,1,False,2011-07-01
17920,338.915,2,677.83,1.6,24516.46,United Kingdom,adoption,0,False,2011-07-01
17930,347.07,2,694.14,1.28,4275.22,United Kingdom,adoption,1,False,2011-07-01
17932,467.255,2,934.51,1.7,1331.57,United Kingdom,adoption,1,False,2011-07-01
17940,490.11199999999997,5,2450.56,10.32,30393.19,United Kingdom,price,1,False,2011-07-01
17949,1743.7253333333333,15,26155.88,0.16,118628.08,United Kingdom,competition,0,True,2011-07-01
17954,232.01666666666665,3,696.05,0.49,3966.05,United Kingdom,competition,1,False,2011-07-01
17955,139.325,4,557.3,2.4,949.9,United Kingdom,competition,1,False,2011-07-01
17961,22.553846153846152,13,293.2,0.46,2995.54,United Kingdom,quality,0,False,2011-07-01
17975,456.665,2,913.33,5.16,7028.83,United Kingdom,price,0,False,2011-07-01
17980,258.125,2,516.25,0.0,1033.42,United Kingdom,adoption,1,False,2011-07-01
17991,46.675,2,93.35,93.35,320.55,United Kingdom,price,1,False,2011-07-01
18008,293.625,4,1174.5,1.95,19787.13,United Kingdom,competition,1,False,2011-07-01
18037,8.684999999999999,2,17.369999999999997,17.37,167.42,United Kingdom,quality,0,False,2011-07-01
18041,150.76500000000001,4,603.0600000000001,4.7,8752.38,United Kingdom,price,0,False,2011-07-01
18044,167.4775,4,669.91,0.23,3505.61,United Kingdom,competition,1,False,2011-07-01
18048,86.145,2,172.29,0.0,401.73,United Kingdom,adoption,1,False,2011-07-01
18061,173.67999999999998,3,521.04,0.69,6488.97,United Kingdom,competition,0,False,2011-07-01
18062,275.36,2,550.72,1.34,1632.67,United Kingdom,adoption,1,False,2011-07-01
18065,132.42000000000002,5,662.1,1.5,5866.63,United Kingdom,competition,1,False,2011-07-01
18069,348.105,2,696.21,1.28,4540.56,United Kingdom,adoption,1,False,2011-07-01
18073,197.32571428571427,7,1381.28,0.0,3877.52,United Kingdom,competition,0,False,2011-07-01
18075,211.885,2,423.77,0.0,5783.29,United Kingdom,adoption,1,False,2011-07-01
18077,200.905,2,401.81,0.71,4338.56,United Kingdom,adoption,1,False,2011-07-01
18092,519.4,3,1558.2,1.31,16179.44,United Kingdom,competition,1,False,2011-07-01
